21:34:32.294 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - === 应用启动调试信息 ===
21:34:32.296 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - Java 版本: 21.0.7
21:34:32.296 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - JavaFX 版本: 21.0.7
21:34:32.297 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 工作目录: G:\codeData\java\javafxProjects\bendy2025\ddmusic
21:34:32.297 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 1. 开始创建 HomePage
21:34:32.910 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 2. HomePage 创建成功
21:34:32.910 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 3. 开始创建场景
21:34:32.932 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 4. 场景创建成功
21:34:32.932 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 5. 设置舞台属性
21:34:32.933 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 6. 舞台属性设置完成
21:34:32.933 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 7. 加载图标
21:34:32.934 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 图标URL: file:/G:/codeData/java/javafxProjects/bendy2025/ddmusic/target/classes/img/logo.svg
21:34:32.935 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 8. 图标加载成功
21:34:32.935 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 9. 显示舞台
21:34:33.165 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 10. 添加窗口缩放支持
21:34:33.166 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 11. 居中显示
21:34:33.166 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 12. 应用启动完成
21:35:54.310 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 暂停旋转
21:35:54.310 [JavaFX Application Thread] INFO  c.s.d.p.n.MusicPlayDetailContainer - 当前播放状态: PAUSED
21:36:23.880 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - === 应用启动调试信息 ===
21:36:23.881 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - Java 版本: 21.0.7
21:36:23.882 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - JavaFX 版本: 21.0.7
21:36:23.882 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 工作目录: G:\codeData\java\javafxProjects\bendy2025\ddmusic
21:36:23.882 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 1. 开始创建 HomePage
21:36:27.434 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - === 应用启动调试信息 ===
21:36:27.436 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - Java 版本: 21.0.7
21:36:27.436 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - JavaFX 版本: 21.0.7
21:36:27.436 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 工作目录: G:\codeData\java\javafxProjects\bendy2025\ddmusic
21:36:27.436 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 1. 开始创建 HomePage
21:36:27.978 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 2. HomePage 创建成功
21:36:27.979 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 3. 开始创建场景
21:36:28.008 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 4. 场景创建成功
21:36:28.010 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 5. 设置舞台属性
21:36:28.010 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 6. 舞台属性设置完成
21:36:28.010 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 7. 加载图标
21:36:28.011 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 图标URL: file:/G:/codeData/java/javafxProjects/bendy2025/ddmusic/target/classes/img/logo.svg
21:36:28.011 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 8. 图标加载成功
21:36:28.011 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 9. 显示舞台
21:36:28.224 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 10. 添加窗口缩放支持
21:36:28.226 [JavaFX Application Thread] INFO  com.stickpoint.ddmusic.App - 11. 居中显示
